Company,Date,Open,High,Low,Close,Adj Close,Volume
Uber,3/27/2020,25.82,28.030001,25.07,27.280001,27.280001,40292200
Uber,3/30/2020,26.33,28.389999,25.309999,27.83,27.83,37725700
Uber,3/31/2020,27.75,28.25,26.92,27.92,27.92,43126400
Uber,4/1/2020,26.5,26.767,24.809999,25.42,25.42,38538400
Uber,4/2/2020,25.01,25.200001,23,23.68,23.68,35838200
Uber,4/3/2020,23.73,23.790001,21.67,22.82,22.82,40572000
Uber,4/6/2020,24.129999,26.09,23.93,25.99,25.99,34692600
Uber,4/7/2020,27.950001,28.110001,25.5,25.74,25.74,36433800
Uber,4/8/2020,26,27.878,25.790001,26.940001,26.940001,36166900
Uber,4/9/2020,27.879999,28.889999,26.459999,27.110001,27.110001,36190200
Uber,4/13/2020,27.040001,28.08,26.469999,27.99,27.99,24671600
Uber,4/14/2020,28,28.77,27.013,27.75,27.75,32625300
Uber,4/15/2020,26.82,27.790001,26.440001,27.41,27.41,18720900
Uber,4/16/2020,27.209999,28.049999,26.459999,27.030001,27.030001,24088700
Uber,4/17/2020,28.690001,28.790001,27.26,28,28,34129800
Uber,4/20/2020,27.07,28.76,26.9,28.190001,28.190001,32224000
Uber,4/21/2020,27.5,28.15,26.6,27.190001,27.190001,20969100
Uber,4/22/2020,27.969999,28.559999,27.51,28.24,28.24,21199400
Uber,4/23/2020,28.75,29.25,28.240999,28.33,28.33,26992400
Uber,4/24/2020,28.51,29.59,28.139999,29.49,29.49,20634900
Uber,4/27/2020,29.74,30.49,29.410999,30.08,30.08,31705800
Uber,4/28/2020,31,31.83,29.360001,30.120001,30.120001,27383200
Uber,4/29/2020,31,32,30.33,31.370001,31.370001,28288100
Uber,4/30/2020,30.5,31.049999,29.75,30.27,30.27,20095400
Uber,5/1/2020,29.129999,29.719999,28.325001,28.389999,28.389999,19290200
Uber,5/4/2020,27.559999,28.07,26.58,27.42,27.42,23428300
Uber,5/5/2020,28.25,28.909,27.440001,28.07,28.07,30725400
Uber,5/6/2020,27.5,28.059999,26.809999,27.82,27.82,31076500
Uber,5/7/2020,29.6,31.65,29.58,30.93,30.93,62229500
Uber,5/8/2020,32.59,33.299999,31.639999,32.790001,32.790001,69458100
Uber,5/11/2020,31.98,32.384998,31.41,31.639999,31.639999,26439200
Uber,5/12/2020,31.42,34.450001,30.41,32.400002,32.400002,89586000
Uber,5/13/2020,32.299999,33.060001,30.83,33.02,33.02,47279500
Uber,5/14/2020,32.529999,33.040001,31.24,32.790001,32.790001,32912600
Uber,5/15/2020,32.259998,32.889999,31.59,32.470001,32.470001,25950000
Uber,5/18/2020,33.700001,36,32.990002,33.619999,33.619999,47534600
Uber,5/19/2020,33.68,34,32.860001,33.400002,33.400002,20223600
Uber,5/20/2020,34.119999,34.77,33.82,34.48,34.48,21386700
Uber,5/21/2020,34.450001,35.009998,33.470001,34.259998,34.259998,24075300
Uber,5/22/2020,34.150002,34.93,33.57,34.830002,34.830002,18675700
Uber,5/26/2020,35.970001,36,34.5,34.560001,34.560001,23483200
Uber,5/27/2020,34.419998,35,33.099998,34.880001,34.880001,27514600
Uber,5/28/2020,34.900002,35.099998,33.82,34.150002,34.150002,21951900
Uber,5/29/2020,34.18,36.450001,34,36.32,36.32,72393800
